Row ID,Order ID,Year,Order Date,Month,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Profit
5510,US-2014-152569,2014,5/16/2014,May,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60653,Central,OFF-PA-10001736,Office Supplies,Paper,56.704,2,19.1376
5511,US-2014-152569,2014,5/16/2014,May,Standard Class,JD-16015,Joy Daniels,Consumer,Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,11.12,2,3.475
5512,US-2011-137680,2011,2/25/2011,February,Standard Class,JH-15430,Jennifer Halladay,Consumer,Medford,Oregon,97504,West,OFF-PA-10000174,Office Supplies,Paper,32.896,4,11.1024
5513,US-2011-137680,2011,2/25/2011,February,Standard Class,JH-15430,Jennifer Halladay,Consumer,Medford,Oregon,97504,West,OFF-PA-10000069,Office Supplies,Paper,22.776,3,7.6869
5514,CA-2012-103177,2012,5/30/2012,May,First Class,EN-13780,Edward Nazzal,Consumer,New York City,New York,10009,East,TEC-PH-10001795,Technology,Phones,239.97,3,2.3997
5515,CA-2012-103177,2012,5/30/2012,May,First Class,EN-13780,Edward Nazzal,Consumer,New York City,New York,10009,East,OFF-AP-10004540,Office Supplies,Appliances,160.32,2,44.8896
5516,CA-2012-103177,2012,5/30/2012,May,First Class,EN-13780,Edward Nazzal,Consumer,New York City,New York,10009,East,TEC-PH-10001527,Technology,Phones,128.85,3,3.8655
5517,US-2013-138408,2013,11/19/2013,November,Second Class,KC-16255,Karen Carlisle,Corporate,Huntsville,Alabama,35810,South,TEC-AC-10003870,Technology,Accessories,1319.96,4,527.984
5518,CA-2014-117667,2014,12/5/2014,December,Standard Class,MS-17980,Michael Stewart,Corporate,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004540,Furniture,Chairs,239.96,10,-10.284
5519,CA-2014-117667,2014,12/5/2014,December,Standard Class,MS-17980,Michael Stewart,Corporate,Philadelphia,Pennsylvania,19134,East,FUR-FU-10004093,Furniture,Furnishings,54.768,2,6.846
5520,CA-2014-117667,2014,12/5/2014,December,Standard Class,MS-17980,Michael Stewart,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-AR-10000716,Office Supplies,Art,13.392,3,3.1806
5521,CA-2014-117667,2014,12/5/2014,December,Standard Class,MS-17980,Michael Stewart,Corporate,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002709,Office Supplies,Paper,23.92,5,8.671
5522,CA-2014-117667,2014,12/5/2014,December,Standard Class,MS-17980,Michael Stewart,Corporate,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000580,Technology,Accessories,255.968,4,-28.7964
5523,CA-2013-110982,2013,6/6/2013,June,First Class,CK-12205,Chloris Kastensmidt,Consumer,Santa Clara,California,95051,West,OFF-BI-10000829,Office Supplies,Binders,21.552,6,7.0044
5524,CA-2013-110982,2013,6/6/2013,June,First Class,CK-12205,Chloris Kastensmidt,Consumer,Santa Clara,California,95051,West,OFF-AP-10004859,Office Supplies,Appliances,58.24,4,15.7248
5525,CA-2013-147123,2013,12/11/2013,December,First Class,SJ-20125,Sanjit Jacobs,Home Office,Long Beach,California,90805,West,OFF-PA-10000575,Office Supplies,Paper,80.28,12,36.9288
5526,CA-2014-154501,2014,5/1/2014,May,Standard Class,EA-14035,Erin Ashbrook,Corporate,Los Angeles,California,90008,West,OFF-AR-10002804,Office Supplies,Art,9.78,2,4.0098
5527,CA-2014-166933,2014,4/25/2014,April,Standard Class,MG-17890,Michael Granlund,Home Office,Santa Barbara,California,93101,West,OFF-FA-10002676,Office Supplies,Fasteners,1.81,1,0.6516
5528,CA-2012-142055,2012,5/8/2012,May,First Class,AB-10255,Alejandro Ballentine,Home Office,New York City,New York,10009,East,OFF-PA-10003465,Office Supplies,Paper,37.94,2,18.2112
5529,CA-2012-137106,2012,3/31/2012,March,Standard Class,SC-20260,Scott Cohen,Corporate,Jacksonville,Florida,32216,South,TEC-PH-10000011,Technology,Phones,79.96,5,27.986
5530,CA-2014-136609,2014,8/7/2014,August,Standard Class,TB-21355,Todd Boyes,Corporate,Cedar Hill,Texas,75104,Central,OFF-PA-10004381,Office Supplies,Paper,115.296,3,40.3536
5531,CA-2014-160885,2014,12/3/2014,December,Standard Class,JK-16090,Juliana Krohn,Consumer,Omaha,Nebraska,68104,Central,TEC-PH-10001795,Technology,Phones,2479.96,4,743.988
5532,US-2013-167472,2013,6/7/2013,June,First Class,CK-12595,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,TEC-AC-10001109,Technology,Accessories,179.94,6,75.5748
5533,US-2013-167472,2013,6/7/2013,June,First Class,CK-12595,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,TEC-AC-10003038,Technology,Accessories,26.85,3,5.1015
5534,US-2013-167472,2013,6/7/2013,June,First Class,CK-12595,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,TEC-AC-10003174,Technology,Accessories,323.37,3,129.348
5535,US-2013-167472,2013,6/7/2013,June,First Class,CK-12595,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,OFF-PA-10000157,Office Supplies,Paper,59.94,3,28.1718
5536,US-2013-167472,2013,6/7/2013,June,First Class,CK-12595,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,OFF-BI-10001721,Office Supplies,Binders,64.14,3,30.7872
5537,US-2013-167472,2013,6/7/2013,June,First Class,CK-12595,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,OFF-BI-10000591,Office Supplies,Binders,11.67,3,5.6016
5538,US-2013-167472,2013,6/7/2013,June,First Class,CK-12595,Clytie Kelty,Consumer,Little Rock,Arkansas,72209,South,OFF-PA-10001534,Office Supplies,Paper,12.96,2,6.2208
5539,CA-2012-120551,2012,4/13/2012,April,Standard Class,SS-20590,Sonia Sunley,Consumer,Norfolk,Nebraska,68701,Central,OFF-BI-10002071,Office Supplies,Binders,17.43,3,8.0178
5540,US-2014-150595,2014,5/23/2014,May,Standard Class,LE-16810,Laurel Elliston,Consumer,Chicago,Illinois,60653,Central,FUR-CH-10000513,Furniture,Chairs,181.986,2,-54.5958
5541,US-2014-150595,2014,5/23/2014,May,Standard Class,LE-16810,Laurel Elliston,Consumer,Chicago,Illinois,60653,Central,OFF-BI-10003274,Office Supplies,Binders,1.592,2,-2.6268
5542,US-2014-150595,2014,5/23/2014,May,Standard Class,LE-16810,Laurel Elliston,Consumer,Chicago,Illinois,60653,Central,OFF-SU-10000381,Office Supplies,Supplies,22.344,3,2.5137
5543,CA-2013-134936,2013,12/20/2013,December,Standard Class,ES-14080,Erin Smith,Corporate,Tucson,Arizona,85705,West,FUR-TA-10001086,Furniture,Tables,455.97,6,-218.8656
5544,CA-2013-134936,2013,12/20/2013,December,Standard Class,ES-14080,Erin Smith,Corporate,Tucson,Arizona,85705,West,OFF-BI-10000174,Office Supplies,Binders,10.44,6,-7.656
5545,CA-2013-134936,2013,12/20/2013,December,Standard Class,ES-14080,Erin Smith,Corporate,Tucson,Arizona,85705,West,OFF-BI-10002103,Office Supplies,Binders,5.214,2,-4.1712
5546,CA-2014-102967,2014,9/23/2014,September,Standard Class,MG-17890,Michael Granlund,Home Office,Concord,New Hampshire,3301,East,OFF-ST-10001590,Office Supplies,Storage,67.4,5,17.524
5547,CA-2014-151008,2014,9/8/2014,September,First Class,JM-16195,Justin MacKendrick,Consumer,Draper,Utah,84020,West,FUR-FU-10002396,Furniture,Furnishings,25.16,2,10.5672
5548,CA-2014-151008,2014,9/8/2014,September,First Class,JM-16195,Justin MacKendrick,Consumer,Draper,Utah,84020,West,TEC-PH-10002807,Technology,Phones,126.56,4,47.46
5549,CA-2011-159800,2011,11/28/2011,November,First Class,SG-20470,Sheri Gordon,Consumer,San Francisco,California,94109,West,OFF-AP-10004859,Office Supplies,Appliances,43.68,3,11.7936
5550,CA-2011-159800,2011,11/28/2011,November,First Class,SG-20470,Sheri Gordon,Consumer,San Francisco,California,94109,West,TEC-AC-10003447,Technology,Accessories,139.93,7,34.9825
5551,US-2011-159618,2011,11/12/2011,November,Standard Class,DB-12970,Darren Budd,Corporate,Houston,Texas,77036,Central,OFF-AR-10003183,Office Supplies,Art,2.672,1,0.334
5552,US-2011-159618,2011,11/12/2011,November,Standard Class,DB-12970,Darren Budd,Corporate,Houston,Texas,77036,Central,OFF-SU-10000432,Office Supplies,Supplies,16.656,6,-3.123
5553,US-2011-159618,2011,11/12/2011,November,Standard Class,DB-12970,Darren Budd,Corporate,Houston,Texas,77036,Central,TEC-AC-10003832,Technology,Accessories,79.512,3,20.8719
5554,US-2011-159618,2011,11/12/2011,November,Standard Class,DB-12970,Darren Budd,Corporate,Houston,Texas,77036,Central,OFF-PA-10004100,Office Supplies,Paper,36.288,7,12.7008
5555,US-2011-159618,2011,11/12/2011,November,Standard Class,DB-12970,Darren Budd,Corporate,Houston,Texas,77036,Central,FUR-BO-10004467,Furniture,Bookcases,67.9932,1,-12.9987
5556,CA-2014-116113,2014,10/3/2014,October,Second Class,JW-15220,Jane Waco,Corporate,Montgomery,Alabama,36116,South,FUR-FU-10002963,Furniture,Furnishings,10.16,2,3.4544
5557,CA-2012-125066,2012,12/14/2012,December,Standard Class,KD-16495,Keith Dawkins,Corporate,Jackson,Mississippi,39212,South,FUR-FU-10003829,Furniture,Furnishings,6.16,2,1.9712
5558,CA-2012-125066,2012,12/14/2012,December,Standard Class,KD-16495,Keith Dawkins,Corporate,Jackson,Mississippi,39212,South,OFF-AR-10003582,Office Supplies,Art,56.3,2,15.764
5559,US-2012-114741,2012,12/6/2012,December,Standard Class,IL-15100,Ivan Liston,Consumer,North Las Vegas,Nevada,89031,West,OFF-PA-10000048,Office Supplies,Paper,6.48,1,3.1104
5560,US-2012-114741,2012,12/6/2012,December,Standard Class,IL-15100,Ivan Liston,Consumer,North Las Vegas,Nevada,89031,West,OFF-ST-10000078,Office Supplies,Storage,1325.85,5,238.653
5561,US-2012-114741,2012,12/6/2012,December,Standard Class,IL-15100,Ivan Liston,Consumer,North Las Vegas,Nevada,89031,West,OFF-LA-10004853,Office Supplies,Labels,14.94,3,6.8724
5562,CA-2014-133263,2014,4/1/2014,April,Second Class,JE-15610,Jim Epp,Corporate,Atlanta,Georgia,30318,South,OFF-BI-10001153,Office Supplies,Binders,34.54,1,17.27
5563,CA-2014-133263,2014,4/1/2014,April,Second Class,JE-15610,Jim Epp,Corporate,Atlanta,Georgia,30318,South,TEC-CO-10001449,Technology,Copiers,2999.95,5,1439.976
5564,CA-2014-133263,2014,4/1/2014,April,Second Class,JE-15610,Jim Epp,Corporate,Atlanta,Georgia,30318,South,OFF-BI-10000474,Office Supplies,Binders,64.12,4,30.7776
5565,CA-2014-157966,2014,3/14/2014,March,Same Day,SU-20665,Stephanie Ulpright,Home Office,Chicago,Illinois,60610,Central,OFF-AR-10000799,Office Supplies,Art,19.456,4,2.1888
5566,CA-2014-157966,2014,3/14/2014,March,Same Day,SU-20665,Stephanie Ulpright,Home Office,Chicago,Illinois,60610,Central,TEC-MA-10002109,Technology,Machines,209.986,2,8.9994
5567,CA-2014-157966,2014,3/14/2014,March,Same Day,SU-20665,Stephanie Ulpright,Home Office,Chicago,Illinois,60610,Central,OFF-AR-10003338,Office Supplies,Art,29.76,5,1.86
5568,CA-2014-157966,2014,3/14/2014,March,Same Day,SU-20665,Stephanie Ulpright,Home Office,Chicago,Illinois,60610,Central,FUR-CH-10003606,Furniture,Chairs,89.768,1,-2.5648
5569,CA-2014-157966,2014,3/14/2014,March,Same Day,SU-20665,Stephanie Ulpright,Home Office,Chicago,Illinois,60610,Central,TEC-CO-10001449,Technology,Copiers,959.984,2,335.9944
5570,CA-2014-157966,2014,3/14/2014,March,Same Day,SU-20665,Stephanie Ulpright,Home Office,Chicago,Illinois,60610,Central,OFF-PA-10001934,Office Supplies,Paper,15.552,3,5.6376
5571,CA-2014-157966,2014,3/14/2014,March,Same Day,SU-20665,Stephanie Ulpright,Home Office,Chicago,Illinois,60610,Central,TEC-PH-10001527,Technology,Phones,34.36,1,-7.3015
5572,CA-2011-151162,2011,12/5/2011,December,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229,East,OFF-PA-10001033,Office Supplies,Paper,98.376,3,35.6613
5573,CA-2011-151162,2011,12/5/2011,December,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229,East,OFF-BI-10003719,Office Supplies,Binders,29.94,4,-23.952
5574,CA-2011-151162,2011,12/5/2011,December,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229,East,OFF-PA-10003036,Office Supplies,Paper,17.472,3,5.6784
5575,CA-2011-151162,2011,12/5/2011,December,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229,East,TEC-PH-10001870,Technology,Phones,36.738,1,-9.1845
5576,CA-2011-151162,2011,12/5/2011,December,Standard Class,EA-14035,Erin Ashbrook,Corporate,Columbus,Ohio,43229,East,TEC-PH-10001809,Technology,Phones,179.94,2,-44.985
5577,CA-2013-136686,2013,12/13/2013,December,Standard Class,RF-19840,Roy Französisch,Consumer,Pasadena,California,91104,West,FUR-FU-10004864,Furniture,Furnishings,383.64,6,122.7648
5578,CA-2013-136686,2013,12/13/2013,December,Standard Class,RF-19840,Roy Französisch,Consumer,Pasadena,California,91104,West,OFF-AP-10002350,Office Supplies,Appliances,56.52,3,15.8256
5579,CA-2014-137498,2014,9/10/2014,September,Second Class,LC-17050,Liz Carlisle,Consumer,Los Angeles,California,90004,West,OFF-AR-10003829,Office Supplies,Art,6.56,2,1.9024
5580,CA-2014-137498,2014,9/10/2014,September,Second Class,LC-17050,Liz Carlisle,Consumer,Los Angeles,California,90004,West,FUR-CH-10003833,Furniture,Chairs,243.92,5,-15.245
5581,CA-2014-137498,2014,9/10/2014,September,Second Class,LC-17050,Liz Carlisle,Consumer,Los Angeles,California,90004,West,OFF-PA-10000143,Office Supplies,Paper,47.52,9,22.8096
5582,CA-2014-163818,2014,10/5/2014,October,Standard Class,PS-18970,Paul Stevenson,Home Office,Clinton,Maryland,20735,East,FUR-FU-10000076,Furniture,Furnishings,19.98,1,8.5914
5583,CA-2013-161158,2013,5/10/2013,May,Standard Class,PS-18970,Paul Stevenson,Home Office,New York City,New York,10024,East,OFF-AR-10000462,Office Supplies,Art,8,5,3.44
5584,CA-2011-116673,2011,12/15/2011,December,Second Class,JO-15280,Jas O'Carroll,Consumer,San Diego,California,92037,West,FUR-FU-10003829,Furniture,Furnishings,6.16,2,1.9712
5585,CA-2014-105333,2014,12/1/2014,December,Standard Class,VP-21730,Victor Preis,Home Office,New York City,New York,10011,East,OFF-ST-10002182,Office Supplies,Storage,83.56,4,1.6712
5586,CA-2014-105333,2014,12/1/2014,December,Standard Class,VP-21730,Victor Preis,Home Office,New York City,New York,10011,East,TEC-PH-10001468,Technology,Phones,546.06,3,163.818
5587,CA-2014-105333,2014,12/1/2014,December,Standard Class,VP-21730,Victor Preis,Home Office,New York City,New York,10011,East,OFF-ST-10001809,Office Supplies,Storage,269.49,3,5.3898
5588,CA-2012-149993,2012,3/19/2012,March,First Class,GA-14725,Guy Armstrong,Consumer,Lancaster,California,93534,West,OFF-FA-10001561,Office Supplies,Fasteners,10.9,5,3.597
5589,CA-2011-168158,2011,7/19/2011,July,Standard Class,EM-14140,Eugene Moren,Home Office,Great Falls,Montana,59405,West,OFF-BI-10001759,Office Supplies,Binders,6.096,2,2.2098
5590,CA-2013-115224,2013,12/9/2013,December,Second Class,DB-13615,Doug Bickford,Consumer,San Francisco,California,94110,West,OFF-ST-10000615,Office Supplies,Storage,34.05,3,9.534
5591,CA-2013-115224,2013,12/9/2013,December,Second Class,DB-13615,Doug Bickford,Consumer,San Francisco,California,94110,West,OFF-ST-10003816,Office Supplies,Storage,352.38,2,81.0474
5592,CA-2011-164742,2011,10/13/2011,October,Second Class,ML-17395,Marina Lichtenstein,Corporate,Lakewood,New Jersey,8701,East,FUR-CH-10002880,Furniture,Chairs,245.98,2,27.0578
5593,CA-2011-164742,2011,10/13/2011,October,Second Class,ML-17395,Marina Lichtenstein,Corporate,Lakewood,New Jersey,8701,East,OFF-BI-10004738,Office Supplies,Binders,18.94,1,9.47
5594,US-2014-108014,2014,11/20/2014,November,Standard Class,JH-15430,Jennifer Halladay,Consumer,Cleveland,Ohio,44105,East,OFF-BI-10003984,Office Supplies,Binders,59.913,7,-45.9333
5595,CA-2014-160325,2014,9/25/2014,September,Same Day,BP-11095,Bart Pistole,Corporate,Lawrence,Massachusetts,1841,East,TEC-PH-10000984,Technology,Phones,391.98,2,109.7544
5596,CA-2014-160325,2014,9/25/2014,September,Same Day,BP-11095,Bart Pistole,Corporate,Lawrence,Massachusetts,1841,East,TEC-PH-10001944,Technology,Phones,437.85,3,131.355
5597,CA-2012-159779,2012,9/25/2012,September,Standard Class,SB-20185,Sarah Brown,Consumer,Concord,New Hampshire,3301,East,OFF-BI-10002735,Office Supplies,Binders,68.62,2,32.2514
5598,CA-2014-151176,2014,2/14/2014,February,Standard Class,SV-20785,Stewart Visinsky,Consumer,Baltimore,Maryland,21215,East,OFF-SU-10001165,Office Supplies,Supplies,25.02,3,6.5052
5599,CA-2014-151176,2014,2/14/2014,February,Standard Class,SV-20785,Stewart Visinsky,Consumer,Baltimore,Maryland,21215,East,OFF-AR-10000614,Office Supplies,Art,10.71,3,2.7846
5600,CA-2011-108903,2011,10/3/2011,October,Same Day,DO-13435,Denny Ordway,Consumer,Columbus,Ohio,43229,East,OFF-AR-10004010,Office Supplies,Art,55.984,2,4.1988
5601,CA-2011-108903,2011,10/3/2011,October,Same Day,DO-13435,Denny Ordway,Consumer,Columbus,Ohio,43229,East,OFF-EN-10004030,Office Supplies,Envelopes,14.48,5,4.887
5602,CA-2011-108903,2011,10/3/2011,October,Same Day,DO-13435,Denny Ordway,Consumer,Columbus,Ohio,43229,East,TEC-AC-10003023,Technology,Accessories,142.488,3,-3.5622
5603,CA-2013-117919,2013,8/28/2013,August,Second Class,TB-21355,Todd Boyes,Corporate,Houston,Texas,77041,Central,OFF-ST-10003572,Office Supplies,Storage,14.16,1,1.062
5604,CA-2013-117919,2013,8/28/2013,August,Second Class,TB-21355,Todd Boyes,Corporate,Houston,Texas,77041,Central,OFF-PA-10004353,Office Supplies,Paper,79.92,5,27.972
5605,CA-2012-142475,2012,12/3/2012,December,Standard Class,BS-11380,Bill Stewart,Corporate,New York City,New York,10011,East,OFF-BI-10003718,Office Supplies,Binders,590.352,6,206.6232
5606,CA-2013-134516,2013,9/21/2013,September,Standard Class,FM-14215,Filia McAdams,Corporate,Greensboro,North Carolina,27405,South,FUR-FU-10001546,Furniture,Furnishings,17.088,2,1.068
5607,CA-2013-134516,2013,9/21/2013,September,Standard Class,FM-14215,Filia McAdams,Corporate,Greensboro,North Carolina,27405,South,FUR-CH-10002880,Furniture,Chairs,98.392,1,-11.0691
5608,CA-2014-105193,2014,3/26/2014,March,Standard Class,JL-15835,John Lee,Consumer,New York City,New York,10024,East,OFF-AR-10001547,Office Supplies,Art,11.05,5,2.9835
5609,CA-2012-168634,2012,12/6/2012,December,Standard Class,AF-10870,Art Ferguson,Consumer,San Francisco,California,94109,West,OFF-AP-10001626,Office Supplies,Appliances,7.78,2,2.0228
5610,CA-2014-117198,2014,9/1/2014,September,Standard Class,BG-11035,Barry Gonzalez,Consumer,Monroe,Louisiana,71203,South,TEC-AC-10003033,Technology,Accessories,659.9,2,217.767
5611,CA-2012-145828,2012,10/5/2012,October,First Class,MB-17305,Maria Bertelson,Consumer,Cincinnati,Ohio,45231,East,TEC-AC-10002323,Technology,Accessories,53.04,3,-4.641
5612,CA-2014-121027,2014,8/19/2014,August,Standard Class,HW-14935,Helen Wasserman,Corporate,Seattle,Washington,98105,West,TEC-AC-10002049,Technology,Accessories,843.9,2,371.316
5613,CA-2014-121027,2014,8/19/2014,August,Standard Class,HW-14935,Helen Wasserman,Corporate,Seattle,Washington,98105,West,TEC-AC-10002253,Technology,Accessories,1496.16,9,224.424
5614,CA-2013-147431,2013,2/2/2013,February,Standard Class,AB-10105,Adrian Barton,Consumer,New York City,New York,10011,East,OFF-ST-10003994,Office Supplies,Storage,117.96,2,5.898
5615,CA-2013-158001,2013,8/24/2013,August,Standard Class,JP-15460,Jennifer Patt,Corporate,New York City,New York,10035,East,OFF-AR-10002399,Office Supplies,Art,21.3,5,8.733
5616,CA-2013-158001,2013,8/24/2013,August,Standard Class,JP-15460,Jennifer Patt,Corporate,New York City,New York,10035,East,OFF-AP-10002118,Office Supplies,Appliances,1040.8,5,281.016
5617,CA-2013-158001,2013,8/24/2013,August,Standard Class,JP-15460,Jennifer Patt,Corporate,New York City,New York,10035,East,OFF-AR-10001954,Office Supplies,Art,29.34,6,7.9218
5618,CA-2014-125745,2014,7/1/2014,July,Standard Class,DV-13045,Darrin Van Huff,Corporate,Memphis,Tennessee,38109,South,FUR-FU-10001591,Furniture,Furnishings,19.52,2,5.368
5619,CA-2012-101154,2012,9/18/2012,September,First Class,CM-12190,Charlotte Melton,Consumer,San Diego,California,92105,West,OFF-ST-10004186,Office Supplies,Storage,443.92,4,8.8784
5620,US-2013-124163,2013,9/26/2013,September,Standard Class,SC-20695,Steve Chapman,Corporate,La Crosse,Wisconsin,54601,Central,TEC-AC-10001908,Technology,Accessories,499.95,5,174.9825
